tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.25;2;805892454;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.91787;4876;0.0120665;-1.2358;1.84427;-0.147218;0.623911;-0.360055;0.0205563;0.0998314;0.0135794;0;0;0.40057;0.0107015;./core_152/sim_evolving_m_7_11_2016_222847_791390779
0.75;2;347953726;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.91031;4723;0.00662249;-0.280477;1.57176;-0.117329;0.549726;-0.0540439;0.00615351;0.137843;0.0302914;0;0;-0.48182;0.0223386;./core_152/sim_evolving_m_7_11_2016_231912_333444613
0.25;2;303764595;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.61806;2780;0.00193865;1.27202;1.40843;0.225913;0.151772;-0.738554;0.00285191;-0.245352;0.00491287;0;0;0.244724;0.00450809;./core_152/sim_evolving_m_7_11_2016_235056_289482482
0.75;2;729140496;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.59868;2830;-0.0086867;1.5703;1.46522;-0.0239855;0.151234;-0.838786;0.00396102;0.0193176;0.00874003;0;0;-0.0662689;0.00410311;./core_152/sim_evolving_m_8_11_2016_001505_695862108
0.25;2;212379858;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.60602;4807;0.0140114;0.356395;1.52408;-0.0479511;0.485316;-0.346507;0.00788039;0.0374405;0.0211048;0;0;0.424547;0.00910495;./core_152/sim_evolving_m_8_11_2016_003633_197859195
0.75;2;238025973;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.60713;4855;0.000410616;0.914163;1.74759;-0.0939901;0.606554;-0.186183;0.012492;0.0260926;0.020058;0;0;-0.407953;0.0231345;./core_152/sim_evolving_m_8_11_2016_005947_223405620
0.25;2;786077543;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;-0.00247081;3069;0.00267654;-0.0250497;1.16446;-0.173809;0.124529;-0.0385623;0.00905823;0.142835;0.00521911;0;0;0.00653444;0.00244984;./core_152/sim_evolving_m_8_11_2016_012053_771472418
0.75;2;159707905;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;0.0046049;3104;0.00282429;-0.0315779;1.09432;0.0330844;0.110777;-0.0638287;0.0110174;-0.0492874;0.00538109;0;0;-0.00742736;0.00249629;./core_152/sim_evolving_m_8_11_2016_014147_123701128
0.25;2;268689228;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;0.00729791;4895;0.00609098;-0.0217044;1.50321;0.144369;0.437091;-0.13052;0.0265504;-0.143514;0.0295023;0;0;-0.012459;0.0115918;./core_153/sim_evolving_m_7_11_2016_205932_92933117
0.75;2;230278874;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;-0.00780831;4893;-0.00549097;0.00781863;1.63817;-0.161087;0.549796;-0.10753;0.0180834;0.138767;0.0302008;0;0;0.0141111;0.0210153;./core_153/sim_evolving_m_7_11_2016_212313_216417707
0.25;2;197488326;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.59341;2824;0.00605617;-1.45116;1.45591;0.122723;0.129878;-0.80714;0.00424991;-0.0944817;0.00852746;0;0;0.0737589;0.00384063;./core_153/sim_evolving_m_7_11_2016_214543_183142068
0.75;2;977430788;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.62206;2868;0.0034924;-1.21453;1.32531;0.074061;0.126764;-0.680747;0.00327538;-0.0694289;0.0101722;0;0;-0.301498;0.00229143;./core_153/sim_evolving_m_7_11_2016_220544_961762192
0.25;2;485526832;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.6116;4857;0.00334849;-1.14466;1.57366;0.186292;0.535019;-0.0981468;0.0132979;-0.189913;0.0208578;0;0;0.526819;0.014991;./core_153/sim_evolving_m_7_11_2016_222744_470805977
0.75;2;94134911;100;0.01;0.01;0;100;0.01;0;three_types;0.01;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.60821;4782;-0.00614912;-0.396579;1.56917;0.260464;0.616393;-0.232502;0.0114201;-0.250037;0.0172137;0;0;-0.579517;0.0164591;./core_153/sim_evolving_m_7_11_2016_224744_79826960
0.25;2;882376406;100;0.01;0;0;100;0.01;0;three_types;0;1;0;100;0;0.01;0.01;100;0;0;2;0.02;0.7;50000;0.00228773;3103;0.007109;0.0196202;1.14904;0.0420706;0.12248;0;0;-0.0175362;0.00342853;-0.0755117;0.0313758;0;0;./core_153/sim_evolving_m_7_11_2016_230905_866960740
0.75;2;233482845;100;0.01;0;0;100;0.01;0;three_types;0;1;0;100;0;0.01;0.01;100;0;0;2;0.02;0.7;50000;-0.00987488;3057;-0.0059674;-0.0199614;1.11986;-0.212969;0.130643;0;0;0.208311;0.00483185;0.19439;0.00960007;0;0;./core_153/sim_evolving_m_7_11_2016_232827_218928254
0.25;2;337694113;100;0.01;0;0;100;0.01;0;three_types;0;1;0;100;0;0.01;0.01;100;0;0;2;0.02;40;50000;0.0250145;4907;-0.00393595;-0.0500767;1.62799;0.0485772;0.557478;0;0;-0.101431;0.0546162;-0.0804066;0.0211277;0;0;./core_153/sim_evolving_m_7_11_2016_234802_317257650
0.75;2;575708304;100;0.01;0;0;100;0.01;0;three_types;0;1;0;100;0;0.01;0.01;100;0;0;2;0.02;40;50000;-0.00984331;4894;-0.0104749;0.0940665;1.63641;0.391406;0.610164;0;0;-0.296419;0.0124177;-0.0818721;0.0150386;0;0;./core_153/sim_evolving_m_8_11_2016_000933_561083266
0.25;2;374217205;100;0.01;0;0;100;0.01;0;three_types;0;1;0.10472;100;0;0.01;0.01;100;0;0.10472;2;0.02;0.7;50000;1.62243;3033;-0.00480634;1.75032;1.15535;0.145187;0.130273;0;0;0.0469471;0.00767312;0.894745;0.00434711;0;0;./core_154/sim_evolving_m_7_11_2016_205933_347883812
0.75;2;874714981;100;0.01;0;0;100;0.01;0;three_types;0;1;0.10472;100;0;0.01;0.01;100;0;0.10472;2;0.02;0.7;50000;1.62969;3009;-0.00829372;1.78519;1.14238;0.273982;0.133584;0;0;0.0300116;0.00456232;0.824084;0.00259809;0;0;./core_154/sim_evolving_m_7_11_2016_211904_853574849
0.25;2;559832592;100;0.01;0;0;100;0.01;0;three_types;0;1;0.10472;100;0;0.01;0.01;100;0;0.10472;2;0.02;40;50000;1.60658;4883;0.00444112;1.43882;1.62584;-0.0915507;0.571142;0;0;0.14538;0.020219;0.797292;0.0168456;0;0;./core_154/sim_evolving_m_7_11_2016_214030_545523531
0.75;2;769278362;100;0.01;0;0;100;0.01;0;three_types;0;1;0.10472;100;0;0.01;0.01;100;0;0.10472;2;0.02;40;50000;1.62337;4871;0.0226473;1.54516;1.69342;-0.281881;0.543179;0;0;0.262311;0.0305807;0.868947;0.0155709;0;0;./core_154/sim_evolving_m_7_11_2016_220046_754223716
0.25;2;474584305;100;0.01;0;0;100;0.01;0;three_types;0;1;0.20944;100;0;0.01;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.91024;2971;-0.00793287;-1.63687;1.14688;-0.274636;0.116698;0;0;0.125276;0.00481439;0.895341;0.00418359;0;0;./core_154/sim_evolving_m_7_11_2016_222053_459598441
0.75;2;244247909;100;0.01;0;0;100;0.01;0;three_types;0;1;0.20944;100;0;0.01;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.88745;2822;-0.00858869;-1.46903;1.16555;-0.160912;0.122065;0;0;0.00141711;0.00421526;0.829907;0.00453269;0;0;./core_154/sim_evolving_m_7_11_2016_224038_219958638
0.25;2;241367031;100;0.01;0;0;100;0.01;0;three_types;0;1;0.20944;100;0;0.01;0.01;100;0;0.20944;2;0.02;40;50000;-1.90538;4844;0.0160294;-1.36584;1.60281;0.0551842;0.534299;0;0;-0.0646213;0.0231508;0.80012;0.013806;0;0;./core_154/sim_evolving_m_7_11_2016_225948_226810859
0.75;2;461909159;100;0.01;0;0;100;0.01;0;three_types;0;1;0.20944;100;0;0.01;0.01;100;0;0.20944;2;0.02;40;50000;-1.88516;4806;0.00316773;-1.20144;1.6546;-0.0027021;0.678368;0;0;-0.0267845;0.015932;0.761463;0.0107501;0;0;./core_154/sim_evolving_m_7_11_2016_231925_447607318
0.25;2;382264503;100;0.01;0;0;100;0.01;0;three_types;0;1;0.314159;100;0;0.01;0.01;100;0;0.314159;2;0.02;0.7;50000;0.633282;2541;-2.72388e-05;-0.215381;1.13415;0.0634539;0.120166;0;0;-0.161008;0.00597342;0.827888;0.00465974;0;0;./core_154/sim_evolving_m_7_11_2016_233917_367778380
0.75;2;137911278;100;0.01;0;0;100;0.01;0;three_types;0;1;0.314159;100;0;0.01;0.01;100;0;0.314159;2;0.02;0.7;50000;0.613828;2427;0.0152178;-0.451613;1.06165;0.0844951;0.124327;0;0;-0.169596;0.0109086;0.741573;0.00333197;0;0;./core_154/sim_evolving_m_7_11_2016_235850_123628094
0.25;2;42030436;100;0.01;0;0;100;0.01;0;three_types;0;1;0.314159;100;0;0.01;0.01;100;0;0.314159;2;0.02;40;50000;0.619637;4853;-0.0131728;-0.089847;1.63949;-0.0115514;0.601615;0;0;0.0495993;0.0165694;0.784053;0.0143564;0;0;./core_155/sim_evolving_m_7_11_2016_205934_15456958
0.75;2;876105268;100;0.01;0;0;100;0.01;0;three_types;0;1;0.314159;100;0;0.01;0.01;100;0;0.314159;2;0.02;40;50000;0.626179;4873;0.00526449;-0.299912;1.55429;-0.0331844;0.481654;0;0;0.0417513;0.0335107;0.652622;0.00829572;0;0;./core_155/sim_evolving_m_7_11_2016_212130_861432650
0.25;2;360698607;100;0.01;0;0;100;0.01;0;three_types;0;1;0.418879;100;0;0.01;0.01;100;0;0.418879;2;0.02;0.7;50000;1.17644;3076;0.000652488;1.58434;1.16726;0.148132;0.126914;0;0;0.0200378;0.00435178;0.775472;0.00204547;0;0;./core_155/sim_evolving_m_7_11_2016_214140_346525727
0.75;2;996018004;100;0.01;0;0;100;0.01;0;three_types;0;1;0.418879;100;0;0.01;0.01;100;0;0.418879;2;0.02;0.7;50000;1.18865;3015;0.00871215;1.53533;1.16886;0.15287;0.125074;0;0;0.104555;0.00747692;0.652185;0.00241849;0;0;./core_155/sim_evolving_m_7_11_2016_220256_981865624
0.25;2;219782285;100;0.01;0;0;100;0.01;0;three_types;0;1;0.418879;100;0;0.01;0.01;100;0;0.418879;2;0.02;40;50000;1.18597;4875;-0.00223345;1.17748;1.6624;0.0196745;0.556229;0;0;0.0441012;0.0144834;0.61891;0.0348026;0;0;./core_155/sim_evolving_m_7_11_2016_222610_205278864
0.75;2;132590481;100;0.01;0;0;100;0.01;0;three_types;0;1;0.418879;100;0;0.01;0.01;100;0;0.418879;2;0.02;40;50000;1.18555;4881;-0.0123829;1.4674;1.61949;0.080127;0.51866;0;0;-0.00654477;0.0311987;0.732264;0.0250094;0;0;./core_155/sim_evolving_m_7_11_2016_230733_118346229
0.25;2;869232078;100;0.01;0;0;100;0.01;0;three_types;0;1;0.523599;100;0;0.01;0.01;100;0;0.523599;2;0.02;0.7;50000;-1.99537;2171;0.00653999;-1.28398;1.18653;0.00427504;0.132399;0;0;-0.108697;0.00651375;0.740175;0.00391362;0;0;./core_155/sim_evolving_m_7_11_2016_234259_854895690
0.75;2;392320450;100;0.01;0;0;100;0.01;0;three_types;0;1;0.523599;100;0;0.01;0.01;100;0;0.523599;2;0.02;0.7;50000;-2.00349;1583;-0.00820417;-0.751565;1.14596;-0.102883;0.122088;0;0;0.00399726;0.0114855;0.522382;0.00234371;0;0;./core_155/sim_evolving_m_8_11_2016_000414_378020002
0.25;2;785161566;100;0.01;0;0;100;0.01;0;three_types;0;1;0.523599;100;0;0.01;0.01;100;0;0.523599;2;0.02;40;50000;-1.9876;4784;0.0133544;-0.81885;1.59292;0.012092;0.551136;0;0;0.0589628;0.0073731;0.555139;0.0120913;0;0;./core_155/sim_evolving_m_8_11_2016_002814_770738185
0.75;2;308608875;100;0.01;0;0;100;0.01;0;three_types;0;1;0.523599;100;0;0.01;0.01;100;0;0.523599;2;0.02;40;50000;-1.99078;4735;-0.00168908;-0.6521;1.55193;0.0756656;0.506558;0;0;-0.0658093;0.0192114;0.557967;0.0257612;0;0;./core_155/sim_evolving_m_8_11_2016_005454_294088603
0.25;2;663683838;100;0.01;0;0;100;0.01;0;three_types;0;1;0.628319;100;0;0.01;0.01;100;0;0.628319;2;0.02;0.7;50000;1.157;2206;-0.0059734;-0.321822;1.1512;-0.0970219;0.130932;0;0;-0.0192278;0.00712478;0.64292;0.00310333;0;0;./core_156/sim_evolving_m_7_11_2016_205931_627289264
0.75;2;369325574;100;0.01;0;0;100;0.01;0;three_types;0;1;0.628319;100;0;0.01;0.01;100;0;0.628319;2;0.02;0.7;50000;1.17616;2490;-0.00172148;-0.528108;1.14335;0.13918;0.137935;0;0;-0.314309;0.00564002;0.362683;0.00304452;0;0;./core_156/sim_evolving_m_7_11_2016_213005_354441173
0.25;2;379762967;100;0.01;0;0;100;0.01;0;three_types;0;1;0.628319;100;0;0.01;0.01;100;0;0.628319;2;0.02;40;50000;1.17402;4858;0.0168534;-0.219084;1.54769;-0.0627737;0.538307;0;0;0.00395847;0.0166639;0.581005;0.0141639;0;0;./core_156/sim_evolving_m_7_11_2016_215221_363248023
0.75;2;528187487;100;0.01;0;0;100;0.01;0;three_types;0;1;0.628319;100;0;0.01;0.01;100;0;0.628319;2;0.02;40;50000;1.17193;4856;0.00709377;-0.392431;1.71805;0.0932137;0.649403;0;0;-0.1369;0.0134298;0.369223;0.0107789;0;0;./core_156/sim_evolving_m_7_11_2016_221222_505657800
0.25;2;781435145;100;0.01;0;0;100;0.01;0;three_types;0;1;0.733038;100;0;0.01;0.01;100;0;0.733038;2;0.02;0.7;50000;0.615698;2829;-0.00697869;1.26752;1.16924;0.0928786;0.117155;0;0;0.0765741;0.0141719;0.573314;0.00289409;0;0;./core_156/sim_evolving_m_7_11_2016_223342_766663785
0.75;2;702796218;100;0.01;0;0;100;0.01;0;three_types;0;1;0.733038;100;0;0.01;0.01;100;0;0.733038;2;0.02;0.7;50000;0.619405;1881;0.00370112;0.583756;1.14026;0.175186;0.133093;0;0;-0.00464271;0.00578287;0.218911;0.00455489;0;0;./core_156/sim_evolving_m_7_11_2016_225316_687951531
0.25;2;947602720;100;0.01;0;0;100;0.01;0;three_types;0;1;0.733038;100;0;0.01;0.01;100;0;0.733038;2;0.02;40;50000;0.614185;4846;-0.00746965;0.785153;1.58146;0.116521;0.564278;0;0;-0.128599;0.00875077;0.421334;0.00960075;0;0;./core_156/sim_evolving_m_7_11_2016_231337_932928875
0.75;2;514048098;100;0.01;0;0;100;0.01;0;three_types;0;1;0.733038;100;0;0.01;0.01;100;0;0.733038;2;0.02;40;50000;0.622223;4798;-0.00453781;0.505002;1.56196;0.178769;0.55742;0;0;-0.144591;0.0162793;0.234537;0.00862612;0;0;./core_156/sim_evolving_m_7_11_2016_234159_499631367
0.25;2;358039144;100;0.01;0;0;100;0.01;0;three_types;0;1;0.837758;100;0;0.01;0.01;100;0;0.837758;2;0.02;0.7;50000;-1.88758;1404;-0.00587317;-0.813247;1.13247;-0.381786;0.102723;0;0;0.291323;0.0104364;0.487983;0.00526211;0;0;./core_156/sim_evolving_m_8_11_2016_000235_343361757
0.75;2;832108194;100;0.01;0;0;100;0.01;0;three_types;0;1;0.837758;100;0;0.01;0.01;100;0;0.837758;2;0.02;0.7;50000;-1.88362;1164;-0.0121881;0.0117693;1.14607;0.135664;0.122705;0;0;-0.10888;0.00657444;0.0196117;0.00241049;0;0;./core_156/sim_evolving_m_8_11_2016_002401_817589100
0.25;2;55829311;100;0.01;0;0;100;0.01;0;three_types;0;1;0.837758;100;0;0.01;0.01;100;0;0.837758;2;0.02;40;50000;-1.9027;4689;0.0119341;-0.549992;1.65576;-0.0516781;0.618485;0;0;0.114407;0.0424343;0.401298;0.0113478;0;0;./core_157/sim_evolving_m_7_11_2016_205931_992867908
0.75;2;957456671;100;0.01;0;0;100;0.01;0;three_types;0;1;0.837758;100;0;0.01;0.01;100;0;0.837758;2;0.02;40;50000;-1.90157;4693;-0.00505318;-0.103111;1.56692;-0.115907;0.494189;0;0;0.136567;0.0226513;0.156709;0.0230305;0;0;./core_157/sim_evolving_m_7_11_2016_212840_943197036
0.25;2;825562816;100;0.01;0;0;100;0.01;0;three_types;0;1;0.942478;100;0;0.01;0.01;100;0;0.942478;2;0.02;0.7;50000;1.61637;2501;4.98958e-05;-0.289328;1.07103;-0.067251;0.112146;0;0;-0.0521305;0.00301089;0.354975;0.00379995;0;0;./core_157/sim_evolving_m_7_11_2016_214856_810955301
0.75;2;150717706;100;0.01;0;0;100;0.01;0;three_types;0;1;0.942478;100;0;0.01;0.01;100;0;0.942478;2;0.02;0.7;50000;1.62521;3055;-0.00758654;-0.0326348;1.13921;-0.115073;0.124717;0;0;-0.048375;0.0116878;-0.0945586;0.00272666;0;0;./core_157/sim_evolving_m_7_11_2016_221114_136309662
0.25;2;277318487;100;0.01;0;0;100;0.01;0;three_types;0;1;0.942478;100;0;0.01;0.01;100;0;0.942478;2;0.02;40;50000;1.62923;4872;0.00375683;-0.227058;1.55763;-0.107836;0.519512;0;0;0.0157821;0.0121475;0.309551;0.00925345;0;0;./core_157/sim_evolving_m_7_11_2016_223609_262108401
0.75;2;992922206;100;0.01;0;0;100;0.01;0;three_types;0;1;0.942478;100;0;0.01;0.01;100;0;0.942478;2;0.02;40;50000;1.63052;4908;-0.00913929;0.0618479;1.55283;-0.0536196;0.537131;0;0;-0.00587915;0.0285494;-0.0867477;0.00796694;0;0;./core_157/sim_evolving_m_7_11_2016_225856_978534768
0.25;2;204286556;100;0.01;0;0;100;0.01;0;three_types;0;1;1.0472;100;0;0.01;0.01;100;0;1.0472;2;0.02;0.7;50000;-0.0147988;1828;-0.000677702;0.587718;1.16198;0.119979;0.117535;0;0;-0.0289169;0.00528133;0.258811;0.00369536;0;0;./core_157/sim_evolving_m_7_11_2016_232022_189780005
0.75;2;149405455;100;0.01;0;0;100;0.01;0;three_types;0;1;1.0472;100;0;0.01;0.01;100;0;1.0472;2;0.02;0.7;50000;-0.00762401;1123;-0.00452772;-0.466114;1.19945;-0.151127;0.133487;0;0;0.250617;0.00647248;-0.277339;0.0082555;0;0;./core_157/sim_evolving_m_7_11_2016_234001_133253651
0.25;2;104639917;100;0.01;0;0;100;0.01;0;three_types;0;1;1.0472;100;0;0.01;0.01;100;0;1.0472;2;0.02;40;50000;6.32439e-05;4830;0.0180139;0.748726;1.61443;0.193736;0.549424;0;0;-0.0300704;0.0263361;0.316134;0.0119914;0;0;./core_157/sim_evolving_m_7_11_2016_235916_90261862
0.75;2;506749588;100;0.01;0;0;100;0.01;0;three_types;0;1;1.0472;100;0;0.01;0.01;100;0;1.0472;2;0.02;40;50000;0.00398797;4719;0.00158288;-0.300412;1.69706;-0.059811;0.540875;0;0;0.137642;0.0214414;-0.188728;0.0261524;0;0;./core_157/sim_evolving_m_8_11_2016_002007_492377129
0.25;2;505104876;100;0.01;0;0;100;0.01;0;three_types;0;1;1.15192;100;0;0.01;0.01;100;0;1.15192;2;0.02;0.7;50000;-1.61682;1186;0.00191836;-0.20498;1.11229;-0.0560021;0.103755;0;0;0.00652466;0.0128447;0.0991577;0.00252964;0;0;./core_158/sim_evolving_m_7_11_2016_205931_355655082
0.75;2;575201668;100;0.01;0;0;100;0.01;0;three_types;0;1;1.15192;100;0;0.01;0.01;100;0;1.15192;2;0.02;0.7;50000;-1.6342;2263;-0.00221335;0.172117;1.1259;0.260812;0.109499;0;0;-0.213631;0.00644886;-0.427123;0.00297388;0;0;./core_158/sim_evolving_m_7_11_2016_212404_561050419
0.25;2;566518301;100;0.01;0;0;100;0.01;0;three_types;0;1;1.15192;100;0;0.01;0.01;100;0;1.15192;2;0.02;40;50000;-1.6062;4693;-0.015925;-0.164568;1.62079;0.0706949;0.601562;0;0;-0.090321;0.0115091;0.0957362;0.00966981;0;0;./core_158/sim_evolving_m_7_11_2016_214309_551693254
0.75;2;824349919;100;0.01;0;0;100;0.01;0;three_types;0;1;1.15192;100;0;0.01;0.01;100;0;1.15192;2;0.02;40;50000;-1.61964;4793;-0.000775658;0.349964;1.48363;-0.00882379;0.503494;0;0;0.218729;0.0226588;-0.402281;0.0145739;0;0;./core_158/sim_evolving_m_7_11_2016_220243_801914968
0.25;2;485252461;100;0.01;0;0;100;0.01;0;three_types;0;1;1.25664;100;0;0.01;0.01;100;0;1.25664;2;0.02;0.7;50000;1.90724;3031;0.00252577;-0.126872;1.14249;0.0518523;0.117528;0;0;-0.167481;0.00467134;-0.0143562;0.00431747;0;0;./core_158/sim_evolving_m_7_11_2016_222303_470297327
0.75;2;672352776;100;0.01;0;0;100;0.01;0;three_types;0;1;1.25664;100;0;0.01;0.01;100;0;1.25664;2;0.02;0.7;50000;1.8932;2470;0.00318793;0.857121;1.1036;-0.157526;0.111324;0;0;0.0402435;0.00729675;-0.598645;0.00284725;0;0;./core_158/sim_evolving_m_7_11_2016_224233_657960764
0.25;2;774842004;100;0.01;0;0;100;0.01;0;three_types;0;1;1.25664;100;0;0.01;0.01;100;0;1.25664;2;0.02;40;50000;1.90638;4926;0.0013959;0.0981359;1.56371;0.0604034;0.541972;0;0;0.0498228;0.00977134;0.0537414;0.0134153;0;0;./core_158/sim_evolving_m_7_11_2016_230342_760346185
0.75;2;459832183;100;0.01;0;0;100;0.01;0;three_types;0;1;1.25664;100;0;0.01;0.01;100;0;1.25664;2;0.02;40;50000;1.89823;4846;-0.00948859;0.978269;1.63296;-0.0962836;0.599578;0;0;0.131037;0.024297;-0.571803;0.0112909;0;0;./core_158/sim_evolving_m_7_11_2016_232516_445432952
0.25;2;782348143;100;0.01;0;0;100;0.01;0;three_types;0;1;1.36136;100;0;0.01;0.01;100;0;1.36136;2;0.02;0.7;50000;-0.618718;1214;0.00487595;-0.154365;1.12671;-0.0420975;0.112273;0;0;0.144982;0.0092498;-0.136111;0.00377861;0;0;./core_158/sim_evolving_m_7_11_2016_234432_768202847
0.75;2;957218588;100;0.01;0;0;100;0.01;0;three_types;0;1;1.36136;100;0;0.01;0.01;100;0;1.36136;2;0.02;0.7;50000;-0.617391;1863;-0.00061812;-1.20762;1.17147;0.285227;0.147626;0;0;-0.209445;0.0128143;-0.728346;0.00439224;0;0;./core_158/sim_evolving_m_8_11_2016_000304_942850718
0.25;2;576536961;100;0.01;0;0;100;0.01;0;three_types;0;1;1.36136;100;0;0.01;0.01;100;0;1.36136;2;0.02;40;50000;-0.613708;4742;-0.0119203;-0.116535;1.55799;0.0938555;0.519544;0;0;0.0604236;0.0142938;-0.129274;0.0149753;0;0;./core_159/sim_evolving_m_7_11_2016_205933_497602680
0.75;2;356052444;100;0.01;0;0;100;0.01;0;three_types;0;1;1.36136;100;0;0.01;0.01;100;0;1.36136;2;0.02;40;50000;-0.608506;4795;-0.015233;-0.915532;1.66125;0.198792;0.6066;0;0;-0.111419;0.0334511;-0.562715;0.0103383;0;0;./core_159/sim_evolving_m_7_11_2016_212230_341857697
0.25;2;12971960;100;0.01;0;0;100;0.01;0;three_types;0;1;1.46608;100;0;0.01;0.01;100;0;1.46608;2;0.02;0.7;50000;-1.17139;1764;-0.000146475;0.35499;1.12647;0.252459;0.120291;0;0;-0.240126;0.00797735;-0.277874;0.00116976;0;0;./core_159/sim_evolving_m_7_11_2016_214218_998072611
0.75;2;122033172;100;0.01;0;0;100;0.01;0;three_types;0;1;1.46608;100;0;0.01;0.01;100;0;1.46608;2;0.02;0.7;50000;-1.16982;3028;-0.00724601;-0.0143049;1.14942;-0.270526;0.125761;0;0;0.346606;0.00807884;-0.838345;0.00430905;0;0;./core_159/sim_evolving_m_7_11_2016_220145_107497044
0.25;2;53878863;100;0.01;0;0;100;0.01;0;three_types;0;1;1.46608;100;0;0.01;0.01;100;0;1.46608;2;0.02;40;50000;-1.1903;4768;-0.00167514;0.232388;1.68269;-0.0627326;0.553348;0;0;0.0394081;0.0257989;-0.186899;0.0224971;0;0;./core_159/sim_evolving_m_7_11_2016_222230_39028736
0.75;2;383401235;100;0.01;0;0;100;0.01;0;three_types;0;1;1.46608;100;0;0.01;0.01;100;0;1.46608;2;0.02;40;50000;-1.17886;4880;-0.000482962;0.0395881;1.65667;0.217016;0.584304;0;0;-0.107224;0.0273119;-0.70466;0.0282612;0;0;./core_159/sim_evolving_m_7_11_2016_224621_368942537
0.25;2;84361714;100;0.01;0;0;100;0.01;0;three_types;0;1;1.5708;100;0;0.01;0.01;100;0;1.5708;2;0.02;0.7;50000;1.99993;2691;0.00333431;0.22103;1.10721;-0.371546;0.1246;0;0;0.288575;0.00966186;-0.375848;0.00372681;0;0;./core_159/sim_evolving_m_7_11_2016_230604_48056889
0.75;2;300990233;100;0.01;0;0;100;0.01;0;three_types;0;1;1.5708;100;0;0.01;0.01;100;0;1.5708;2;0.02;0.7;50000;2.01843;2702;0.00373244;1.68819;1.14041;0.0785123;0.107372;0;0;-0.0964521;0.0119229;-0.938731;0.00344706;0;0;./core_159/sim_evolving_m_7_11_2016_232509_286563808
0.25;2;499069430;100;0.01;0;0;100;0.01;0;three_types;0;1;1.5708;100;0;0.01;0.01;100;0;1.5708;2;0.02;40;50000;2.00468;4875;-0.00582866;0.122491;1.55874;-0.179642;0.535354;0;0;0.064455;0.0369597;-0.321117;0.0150611;0;0;./core_159/sim_evolving_m_7_11_2016_234545_484781188
0.75;2;47146506;100;0.01;0;0;100;0.01;0;three_types;0;1;1.5708;100;0;0.01;0.01;100;0;1.5708;2;0.02;40;50000;1.99912;4860;-0.0151282;1.3859;1.71977;-0.0671317;0.625397;0;0;0.0971206;0.0163082;-0.735935;0.0181015;0;0;./core_159/sim_evolving_m_8_11_2016_000710_32776296
0.25;2;536951285;100;0.01;0;0;100;0.01;0;three_types;0;1;1.67552;100;0;0.01;0.01;100;0;1.67552;2;0.02;0.7;50000;-1.17605;1288;0.00978114;-0.872897;1.15052;0.0461757;0.125975;0;0;0.0380889;0.00775916;-0.48886;0.00353668;0;0;./core_160/sim_evolving_m_7_11_2016_205933_498575746
0.75;2;664386144;100;0.01;0;0;100;0.01;0;three_types;0;1;1.67552;100;0;0.01;0.01;100;0;1.67552;2;0.02;0.7;50000;-1.16638;2983;-0.0106791;-1.46557;1.14756;0.297249;0.125834;0;0;-0.304311;0.00925946;-0.974588;0.00279077;0;0;./core_160/sim_evolving_m_7_11_2016_212310_650265610
